id;imdb_id;titulo;poster_path;puntuacion_media;votos;contgeneros;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero
47158;tt0093103;The Good Father;/lyKWz7q4uav3qWswfQDW4SG8DuH.jpg;4;3;2;18;10769;;;;;;
47166;tt0030128;Ferdinand the Bull;/bLL4kb9ulojQCRjVSPps0NscCF5.jpg;6,1;22;1;16;;;;;;;
47168;tt0118172;The Wind in the Willows;/nsOM52BsDeHzc0yI27bah2OWems.jpg;4,9;16;5;14;18;35;10751;12;;;
47171;tt0476519;48 Shades;/hiUUT7dUk8tMH0F7w53F6oixC9i.jpg;3,2;3;2;35;18;;;;;;
47177;tt1453245;Devil's Playground;/xdvYXwBEkUoiyGuNMRXsZjLUtr2.jpg;5,2;36;2;27;28;;;;;;
47182;tt0249577;Here Comes Peter Cottontail;/p5B1a7mS0sEwCzetVI8wgfKjqQn.jpg;6,8;8;2;16;10751;;;;;;
47186;tt0150143;Claire Dolan;/5oNMtA7o47loj2QWzhG6RzCWyKo.jpg;6;3;1;18;;;;;;;
47194;tt1161404;Blood Night: The Legend of Mary Hatchet;/pG3yVxQMkjeG67LEJhstu2CcvXN.jpg;5,1;17;2;27;53;;;;;;
47197;tt0031575;The Lion Has Wings;/w7q1tQdqq7JKItpOSUs4ML1yonb.jpg;3;1;2;99;10752;;;;;;
47199;tt0117582;The Secret Agent;/bFt9DI5Rwxu8ZXBMJMdYxh9ObPp.jpg;5;7;2;18;53;;;;;;
47200;tt0406216;Shiza;/vipSyPLedSnJbDVQkTeVEpUlGfv.jpg;6;4;3;80;18;10749;;;;;
47201;tt0082516;High Risk;/aOEuWRHvEypbBgN2iGdHJwk5Vze.jpg;6,1;5;3;28;53;12;;;;;
47212;tt0092751;China Girl;/so4jseXrcp2RTnO5KP6tDKvXYYZ.jpg;6,6;8;3;10749;80;18;;;;;
47219;tt0077573;The Foreigner;/5w70HnXEew0U0wF1G3WnY0IRb6M.jpg;6;2;2;53;18;;;;;;
47232;tt0278487;Hotel;/lQ3Na1MHhW95YJMYtak3nAmUvgw.jpg;3,5;5;1;35;;;;;;;
47237;tt0243991;Investigating Sex;/tprSZOUBYa6PBj63EI1IAZu91SS.jpg;4,9;10;2;18;35;;;;;;
47246;tt0070283;Ladies & Gentlemen;/mpPuWqALdCGF0gz8LhHfD71fJBS.jpg;5,1;4;2;99;10402;;;;;;
47249;tt0056825;America America;/rv4JTVADP8b0L0qhbWTHvRkLCd8.jpg;5,8;18;2;18;36;;;;;;
47250;tt0020686;The Big House;/bDDhf0CnQJd68D94sF8IkACPM46.jpg;5,5;4;2;80;18;;;;;;
47252;tt0102313;The Linguini Incident;/ybl4cMbCvjBmIFueOX1ehipuYNP.jpg;8;2;2;35;80;;;;;;
47256;tt0043655;The Hoodlum;/9LzXKB9mL5aAzIk7Cj7MTHiUjmj.jpg;6,9;4;3;18;53;80;;;;;
47257;tt0112668;A Christmas Carol;/niT8EFFG1Yykru3tx2ftRz1uLpD.jpg;5,7;9;1;16;;;;;;;
47259;tt1468829;Cherry Tree Lane;/5LScp5CpV4Osp7BuXmbTOnNu2yx.jpg;5,1;18;2;80;53;;;;;;
47260;tt0115847;Caught;/1UXbJIszOEalpFY0BKkRn1cRv66.jpg;6,5;5;3;28;18;53;;;;;
47263;tt0061610;Easy Come, Easy Go;/cwFEoZJZx9Vw9NBNbQAGg8w0R41.jpg;6;11;3;35;18;10402;;;;;
47278;tt0112628;Sex and the Other Man;/lfeaDfSv0kjiB3WW0hU3fdf8ZEV.jpg;4,3;3;2;18;35;;;;;;
47282;tt0095530;Little Dorrit;/e6IIKasqFlsgR0848nnj78CzYaW.jpg;10;1;1;18;;;;;;;
47288;tt0160429;The King and I;/zUMBSExtVELo0zLuDoYKhTsYsag.jpg;5;23;3;16;18;10751;;;;;
47295;tt0207998;Better Living Through Circuitry;/2ZAZY7w0TNFTwni9BUfGsw5O7ON.jpg;4;2;2;99;10402;;;;;;
47302;tt0192949;Stardom;/lnXmIv1tqsFJ0W9vrfRPmQWChIu.jpg;6,4;5;2;35;18;;;;;;
47310;tt0049367;Invitation to the Dance;/gSIxwwMkwpQqVfIpAIGslDz5Mm6.jpg;6;7;3;10402;16;14;;;;;
47312;tt0047040;The Good Die Young;/u4eBJFfPlhggaBYQOgv5c7zCgHz.jpg;6,1;8;1;80;;;;;;;
47320;tt1315350;Cherry;/qeMIDY6pwulAi9yZJeXVhK6ZJH9.jpg;6,5;33;3;35;18;10749;;;;;
47325;tt1364478;Casanegra;/hsAagm6Ww2yYBWefjrzGWWvPpJa.jpg;5,5;3;3;18;10769;53;;;;;
47327;tt1502404;Drive Angry;/afYwV0EAO8YLRyrTnNaSRysDrCh.jpg;5,3;608;4;14;53;28;80;;;;
47329;tt0100691;Stella;/1UiTiBLyVtkWcRWORIyHxWTbRDx.jpg;6,2;11;1;18;;;;;;;
47333;tt0116684;Jane Eyre;/cAcTKmzDGv8xfVNfDMSUXR3qiMX.jpg;7,1;51;2;18;10749;;;;;;
47340;tt0090915;Dead End Drive-In;/cSGje86ye1PkumRNoeBSOio9lnI.jpg;6,4;24;5;28;18;27;878;53;;;
47342;tt0091818;Radioactive Dreams;/hNK70lKVmWWx9OUNVy53Btd2icz.jpg;6;7;4;878;28;12;35;;;;
47345;tt0090009;She;/OhlAjrcIslX6kL882NqVSrGl6i.jpg;5,2;11;3;28;12;14;;;;;
47350;tt0106112;Return to Lonesome Dove;/vIRkHEBDwRbitMeZOwTjRBWSPpl.jpg;6,4;10;2;18;37;;;;;;
47354;tt0328007;K-9: P.I.;/1XBfdpHWPrDyw6ku1jB66efKgnu.jpg;5,6;35;3;28;35;80;;;;;
47359;tt0087968;Racing with the Moon;/sJedI4bI0EcC0nWZIW9yhA2Iu8M.jpg;5,8;15;2;18;10749;;;;;;
47360;tt0097174;Deathstalker and the Warriors from Hell;/j2WTOptxjOUQP5ZvqPlckl6pvfv.jpg;2,1;7;3;28;12;14;;;;;
47363;tt0099388;Deathstalker IV: Match of Titans;/eHZ2I3jUZazZA9uIp6SX0inFIsM.jpg;1,7;3;3;28;12;14;;;;;
47364;tt0085935;Metalstorm: The Destruction of Jared-Syn;/v8yJ1BaUJHNN1LEX7Af9qoQA5BA.jpg;3;13;2;14;878;;;;;;
47369;tt0473445;Avenger;/gub3U5fxRDFyiw8mxpErfcq03li.jpg;4,8;6;2;28;53;;;;;;
47386;tt1398428;YellowBrickRoad;/nQxH7ZwkdDQ84WUhg8vI57nWrG9.jpg;4,9;54;2;27;53;;;;;;
47401;tt0033059;Sky Murder;/1KehuBPFF8NkJNRrpyUzMZ3narg.jpg;6;1;1;9648;;;;;;;
47404;tt0031721;Nick Carter, Master Detective;/hzWUZ20wayJO1DvfPvunQmZuAKE.jpg;6;1;3;80;9648;18;;;;;
47407;tt1730704;Milf;/t1up2NMNeJaWjTArruoi3Ir86hY.jpg;4,2;30;1;35;;;;;;;
47410;tt0125308;Trapped;/8wyokj9en0u1HZVY7f2Ubp4xgl9.jpg;5,2;5;5;80;12;53;27;28;;;
47412;tt0108380;Trapped in Space;/z3jTTdtlZmC9MXArZDNNCSBj1jK.jpg;3,5;7;3;878;53;10770;;;;;
47426;tt1337137;South of the Border;/fDYTdXvRWeFK6w5LXtRu9HUNAE3.jpg;5;10;1;99;;;;;;;
47434;tt0118018;Un divan Ã  New York;/92CVrPyiiXKOGdEldkb0FuVKPrU.jpg;5,6;8;2;10749;35;;;;;;
47446;tt0067881;The Trojan Women;/cSwzoC3vEKvM12raJFwFC1yY6PD.jpg;6,1;4;1;18;;;;;;;
47449;tt0112844;Denise Calls Up;/y3Jzrup1AARl8TBaQPbTR1FRnx8.jpg;6,6;5;1;35;;;;;;;
47452;tt0119574;Love and Death on Long Island;/ajcYe8jGil6NSyUQ6KkMIcNUXBI.jpg;6,9;11;3;18;10749;10769;;;;;
47459;tt0065656;Das Bildnis des Dorian Gray;/jVdN7uOX7lUY9baadIrFRFVWfGA.jpg;5,6;5;1;18;;;;;;;
47462;tt0404029;Everyone;/lqahiG4tNvOVOvWBxMa994B842p.jpg;4,6;8;1;35;;;;;;;
47466;tt0081040;A LÃ©gy;/aHgWlrNvEl6xs5jprrpJXgdNeY5.jpg;7,4;10;1;16;;;;;;;
47474;tt0076686;The Serpent's Egg;/jTW5HEZrMHR0Kee5HztYaMyrvGT.jpg;5,8;20;3;53;18;9648;;;;;
47475;tt0117102;Mr. Wrong;/8oZW1loLEczN1BU60YobsJJFdSR.jpg;3,3;16;2;35;10749;;;;;;
47477;tt0115109;The Beast;/1SW9STiZtr268CUqQIn0KV2SBc1.jpg;4,8;12;4;28;18;27;53;;;;
47479;tt1262986;The Last Play at Shea;/jXML1KnswYnSHTs7w4XNFc3GCPD.jpg;4,7;3;2;99;10402;;;;;;
47481;tt0143614;Marie Baie des Anges;/n8oaTHcAA7RFI8ouGDnzbisBYGo.jpg;4;3;2;18;10749;;;;;;
47488;tt0356159;HellBent;/zFonYlGM4eA1HUq3d4tt2OIU5q0.jpg;3,8;10;1;27;;;;;;;
47489;tt0085878;La Lune dans le caniveau;/89TwcDSrWZXglLVew8PGZFRV6rb.jpg;6;12;3;18;53;80;;;;;
47493;tt0096280;To Kill a Priest;/dNRHXqSbKXIzuHR02FPBh8hPZAW.jpg;6,7;3;3;18;53;36;;;;;
47500;tt0164810;Pipe Dream;/pE6Tv8vYi6MRzfDMRNytBqotQND.jpg;6,5;2;2;35;10749;;;;;;
47501;tt0127288;Six Ways to Sunday;/kjzgBO1WzbfUdzKe2NwQ4gCFyyM.jpg;6,1;6;1;35;;;;;;;
47502;tt0116269;Faithful;/hGimJZmyw8SR27dxCoK6xIHiqKx.jpg;4,8;4;3;35;80;18;;;;;
47504;tt0110365;Little Odessa;/9BQrTWQodxm0G349yruhRuJV38q.jpg;6,4;31;2;28;18;;;;;;
47507;tt0107642;MÃ©tisse;/pyCu1ruuGpITUJ8Y7iinFZNJHJy.jpg;6,8;4;4;18;35;10749;10769;;;;
47508;tt0016544;The Wizard of Oz;/cPJRF8hC3tIqpRtffhgQ24YOO3g.jpg;5,8;8;3;35;10751;14;;;;;
47510;tt0422366;The Guatemalan Handshake;/vBtFeD3JnzXULCa7G2VK7LiCKho.jpg;6,5;3;1;35;;;;;;;
47517;tt0271136;Quicksand;/vLmFdPgaWcnfGVT67JLgixTxShf.jpg;5,9;10;4;28;80;18;53;;;;
47518;tt1017464;The Tortured;/s5kXFJaRYaR0KEROXhWlQaM7Wje.jpg;5,3;53;1;27;;;;;;;
47525;tt0406046;The Magic of Ordinary Days;/n0rCAst0XtmvCD7hrxnVNWdc1qr.jpg;6,2;9;2;18;10749;;;;;;
47533;tt1618435;Scooby-Doo! Curse of the Lake Monster;/fxLfBw3vCi063pMDbffOzOp2OSw.jpg;5,5;66;4;9648;14;35;12;;;;
47536;tt0070184;Hitler: The Last Ten Days;/4nSJO1K5LrZbJdhlYHA6OpPzsqS.jpg;6,6;9;4;18;10769;10752;36;;;;
47540;tt0337656;Keep Your Distance;/c2y37XH9xCOJxQnjqRlMpJuPTDp.jpg;3,7;5;3;18;9648;10749;;;;;
47553;tt0057608;Twice-Told Tales;/mHmqLa3XWYHSiEKte7sDlD2roFe.jpg;6,6;13;4;27;9648;10749;878;;;;
47554;tt0430063;Ethan Mao;/yFsWLCwBc108WOHRSAKwn1b7FTC.jpg;3,7;3;2;18;53;;;;;;
47555;tt0043547;Flying Leathernecks;/1wNOmpJ4DSt9OtICq0qUJQUAMp9.jpg;6,7;6;3;28;18;10752;;;;;
47559;tt0790663;The First Grader;/jEF1E4VEhvcMFWTcYSHu8eGPbXJ.jpg;6,7;33;2;10749;18;;;;;;
47561;tt0079153;Firepower;/fw9vLyEUHD6HHwElcBARgrCMtHB.jpg;5,6;5;2;28;12;;;;;;
47562;tt0388828;Chasing Freedom;/peObO7bEJzNa0iTfv4BEKbcHxtQ.jpg;8;1;1;18;;;;;;;
47570;tt0064624;Maid in Sweden;/Asbw0efsWZHyiatklWiiESFNLxv.jpg;4,2;8;1;18;;;;;;;
47571;tt0019684;Behind That Curtain;/tAjJqchhpZ75fMGy4628vBfq88u.jpg;4,1;5;3;80;9648;53;;;;;
47574;tt0259442;The Monkey's Mask;/aGcp6THPH0xdnWePO54SBNxv464.jpg;4,8;7;1;18;;;;;;;
47585;tt0168794;The Five Senses;/nayrAf0D4uVV4RUGM57ZI9aFf59.jpg;6,6;8;1;18;;;;;;;
47588;tt0230783;Signs & Wonders;/pvPEmHSswq6JRaXMyqsRlcenYWy.jpg;5;1;2;18;10769;;;;;;
47596;tt0212517;Snow days;/jWrYcywPXcHZUbeIcEP3uSEw7dT.jpg;5;1;2;35;10749;;;;;;
47605;tt0149677;Anno zero - guerra nello spazio;/68cWPs59rJUw0pXmEXlhWADax95.jpg;3;3;1;878;;;;;;;
47607;tt1570989;Tiny Furniture;/dqYzkFSkZQxGuUoW1U1ZvykQsgW.jpg;5,6;60;3;10749;35;18;;;;;
47608;tt0113729;Mad Love;/yLq2bns665GyK5UcMXKUJmItm7F.jpg;5,5;27;3;18;10751;10749;;;;;
47614;tt0376568;Dependencia sexual;/jxEkso14KNatQtvEpj7I6XA8nQR.jpg;5,3;3;3;18;10769;10749;;;;;
47615;tt0054240;Orgy of the Dead;/dPhpkpk9C48h0u3txgn8aoYSMI1.jpg;3,2;10;2;14;27;;;;;;
47616;tt0059927;The Yellow Rolls-Royce;/rhurxpq6JedmwvvmRPmNcIILLtS.jpg;4,9;10;3;35;10749;18;;;;;
47626;tt1744776;Legend of the BoneKnapper Dragon;/kQXniShyRw5b0aEppkaWhesRelD.jpg;6,5;69;3;10770;16;14;;;;;
47628;tt0105632;Trancers 3: Deth Lives;/deyjDrNIrYekmNn75583qcTGg25.jpg;5,9;11;3;28;878;53;;;;;
47631;tt0092696;Bride of Boogedy;/uIKK99FQwF0NAMLwcS0vuiSc601.jpg;4,8;3;3;27;10751;35;;;;;
47638;tt0088006;The River Rat;/25n4p8IYCHJsAfXcleRHRM8dfYc.jpg;6,3;8;4;12;80;10751;18;;;;
47643;tt0116882;Lilies - Les feluettes;/zEaYOUDV7nKsd8SIfC6Dcs38pp2.jpg;7,3;14;3;18;14;10749;;;;;
47646;tt0065795;The Grasshopper;/4PM7ZyGBqGsLNCLXK3E4C0MIo0c.jpg;6,8;2;2;10749;18;;;;;;
47650;tt0007880;Easy Street;/iwC1esWImnV0CvAB7j3KQ9nXxG4.jpg;7;31;1;35;;;;;;;
47653;tt0008133;The Immigrant;/rDRCnZHvvoJoEJCjvqsKAOt6eCu.jpg;7,5;55;2;35;18;;;;;;
47655;tt1244093;Hisss;/4HDYyLtirfCTKMypZEU3eD1AHf6.jpg;3,5;10;3;14;27;53;;;;;
47657;tt0275468;The Last Minute;/5hUgWfWQlQEQ0rfLqdSJtHrd9JZ.jpg;5,2;5;3;53;18;9648;;;;;
47658;tt0844761;John Waters: This Filthy World;/a39FQKeFUbTZ5LZ5Bo2q1JOMYqw.jpg;8,2;10;2;99;35;;;;;;
47670;tt0099263;The Christmas Toy;/eiRDqRymdAK4amzvvEoDnMF9YUs.jpg;4,8;7;2;16;10751;;;;;;
47675;tt0046006;The Kidnappers;/uoiQhuY4qXjmbK3WToc9UvDzMeu.jpg;7;3;2;18;35;;;;;;
47676;tt0106447;Bodies, Rest & Motion;/spBRv0p3cpwyaxIff8d9LrpDk8W.jpg;4,3;8;2;18;10749;;;;;;
47684;tt0025456;Man of Aran;/i8GPkoqZ71tyhQveeUKRLCPGQzq.jpg;7;7;2;99;18;;;;;;
47686;tt0119019;Dream with the Fishes;/tlUqk3T9KOSinF4SL0LqXtOyFm4.jpg;7,7;10;1;35;;;;;;;
47697;tt0045251;Othello;/61A7EJqfMsrQO0YWsUWq8gbgbu0.jpg;6,5;35;2;18;10749;;;;;;
47718;tt0102136;J'embrasse pas;/7UKG1XmZvi2kf6sZOlUSzGVohSR.jpg;6,8;5;1;18;;;;;;;
47724;tt0153464;Up at the Villa;/1WdR0dOb2ZhwyoqCN1owhqZ1M2I.jpg;6,2;6;2;18;10749;;;;;;
47737;tt0071566;Gold;/s8TOyg4veh5FuTIkFJUKobyF4tS.jpg;5,5;17;4;28;12;18;53;;;;
47739;tt0048199;Illegal;/n6fskMPuj44o5IAS9Dq1JdzIvaJ.jpg;6,1;7;2;80;18;;;;;;
47745;tt0042989;Southside 1-1000;/cVmmdlQzu5tJSapScv4efXUoAbn.jpg;5;1;1;80;;;;;;;
47753;tt1466072;William S. Burroughs: A Man Within;/14UGRWoXhwpTZFwunW7m2huRnPW.jpg;6,2;5;1;99;;;;;;;
47755;tt1534075;Strange Powers: Stephin Merritt and the Magnetic Fields;/xGHqpQCHUppuiJEAtrV3mG4lN7m.jpg;6,3;3;2;99;10402;;;;;;
47758;tt0026424;The Good Fairy;/13qc3P13zW4pyxEWlpaJyqZliS1.jpg;5;5;2;35;10749;;;;;;
47759;tt0059855;å¤§é—¹å¤©å®«;/9ww3R7OlvjdYkmhs0yuYipSdYcl.jpg;7,9;9;1;16;;;;;;;
47760;tt1498569;Restless;/1caJ9CkTFlhVnM8V5sblCt9FbtY.jpg;6,3;156;2;18;10749;;;;;;
47761;tt1592287;The Witches of Oz;/pGnJ9kDrYcsXwCK01SSLahskmAP.jpg;4,3;17;3;28;18;14;;;;;
47762;tt0102849;Scenes from a Mall;/tvGn7YbS8BLhz7lghJs1vLVey8E.jpg;4,8;22;1;35;;;;;;;
47763;tt1341710;The Shrine;/dcBws9y87pflawgqvbHzYFJ8Y0V.jpg;5,8;81;1;27;;;;;;;
47771;tt1311717;Superpower;/dAIVChdo4bGEdDD72yJG00H47Mt.jpg;7,5;2;1;99;;;;;;;
47774;tt0291559;DJ Q.bert's Wave Twisters;/kLx0QpWK88G2Dks4bJp5dczYkey.jpg;7,1;4;1;10402;;;;;;;
47802;tt0105411;Simple Men;/odJLyJCmlsWn3rndQUCtcwYlT8c.jpg;7,1;12;3;80;18;10749;;;;;
47808;tt0086232;Sahara;/1apXsY0YfoBvHKkl7VrKuyGN0lB.jpg;6;6;4;28;12;18;10749;;;;
47813;tt1159961;Waking Sleeping Beauty;/4sUM0oSUKDVIkQAgV85g0Ap6zdj.jpg;7,4;22;1;99;;;;;;;
47816;tt0199290;3 Strikes;/3VzvC5WiBZy2cdLwOSbXcYPk5uO.jpg;5,9;15;3;28;35;10749;;;;;
47817;tt0094594;1969;/baRBC4jqRayL3SxSvkrKIbAtIIb.jpg;5,5;21;2;18;10752;;;;;;
47818;tt0095736;A Night in the Life of Jimmy Reardon;/tYT5udScxagqq3q9yvFksojpTuK.jpg;4,9;16;2;18;10749;;;;;;
47819;tt0078766;Americathon;/3LSxYMsuUCzuYqRfvV80qn8vhzZ.jpg;2,3;4;1;35;;;;;;;
47821;tt0103976;City of Joy;/8aEfWFECThq5A1VnXsyzX8x2y72.jpg;6,3;30;1;18;;;;;;;
47825;tt0087268;Flashpoint;/sUnDsZMXshwCE3DWYhYdpZ7JceX.jpg;6,7;10;4;28;18;9648;53;;;;
47837;tt0052832;The Fugitive Kind;/cer17IpgaohgAi4bsMUIxCLcs5H.jpg;6,5;16;2;10749;18;;;;;;
47841;tt0492463;In Between Days;/reZ8GWYFpKm8aea5p0CxPKTWlo4.jpg;5,7;7;3;18;10769;10749;;;;;
47855;tt0283915;Medvezhiy Potseluy;/s1c1lq12iTjtKS3ucHr0tCvLIZq.jpg;3,8;5;3;18;14;10749;;;;;
47860;tt0080755;Foutaises;/tdi5OD4dmrYYaKqGQHWK4cgWq5i.jpg;7,1;17;1;35;;;;;;;
47863;tt1192624;Punching the Clown;/aV48rGyhg96ObOiqUmwAn70KrRl.jpg;7,5;6;2;35;10402;;;;;;
47866;tt0104321;Gas Food Lodging;/dHJpGLlIrH9RXlRAi9i8RRj3B16.jpg;5,8;12;2;18;10749;;;;;;
47867;tt0113199;Gordy;/xKGu7MQz9lxK3JGDFqQxxzMyfGH.jpg;3;4;3;18;10751;14;;;;;
47868;tt1535107;The First Men in the Moon;/svb126PMLTKlH9cn2vHZgP9326L.jpg;5,5;11;1;878;;;;;;;
47869;tt0099768;Hidden Agenda;/tIZXy9tCxJwVi3BaQVVnN0FPAIo.jpg;6,6;21;3;9648;18;53;;;;;
47870;tt0095302;High Hopes;/uvO3R1lxtYBQVWQff9y91OJEJvW.jpg;7,5;22;2;35;18;;;;;;
47874;tt0087482;Irreconcilable Differences;/b4Dz2jpXgU7DeJYw6EOmn2FBReF.jpg;5;14;3;35;18;10749;;;;;
47876;tt0081063;Little Miss Marker;/8wtpxQ08YvoaTzFIn9KB17tAKhF.jpg;6;10;4;35;18;10751;10749;;;;
47878;tt0084268;Lookin' to Get Out;/fXVSJ0d7kYzaSguVZGOXMRJe71b.jpg;5,3;1;1;35;;;;;;;
47880;tt0421229;Mrs Palfrey at The Claremont;/tsMSRVJgrmO4eBO7WXpU8bJOBY.jpg;6,8;10;2;35;18;;;;;;
47881;tt0120765;My Giant;/49ylsG7JJFjNRlKTOdMQTgcI7om.jpg;5,1;33;3;35;18;10751;;;;;
47882;tt0031708;Nancy Drew and the Hidden Staircase;/uRGv8MDHy7mRjwCf1GsExRfNTqm.jpg;7,4;4;3;35;80;9648;;;;;
47883;tt0030491;Nancy Drew: Detective;/jV7xjJXmEuQEbJnXXdhA2BE71lc.jpg;7,5;3;2;35;9648;;;;;;
47884;tt0031710;Nancy Drew... Trouble Shooter;/hnVjvIvm1Vn7mnKx0NcNv5OGSq0.jpg;7,5;3;2;35;9648;;;;;;
47886;tt0082748;Mil gritos tiene la noche;/6S4nbIwrKmkKdo8fw1SfsbP2Y5f.jpg;6,1;53;2;27;9648;;;;;;
47888;tt0083006;Rollover;/jhOcxC2Gph3oi5FoZQ0rVuHpa6d.jpg;5,7;8;4;18;9648;10749;53;;;;
47889;tt0108000;Ruby in Paradise;/aq5pptsg3ywtnZduKT7IfwGs1t2.jpg;5,6;10;2;18;10749;;;;;;
47890;tt0083113;Sphinx;/ocJ60uJGvJ4boqegogkGNOTJK1e.jpg;5,7;3;3;12;9648;53;;;;;
47891;tt1327709;Cyrus: Mind of a Serial Killer;/1cCgUxvKW0W555C2X87jsnHNxXB.jpg;4,4;17;4;80;27;9648;53;;;;
47893;tt0120628;Giving It Up;/jVmxzapjX1QLL0ddfNx3MrzOGC4.jpg;4,4;5;2;35;10749;;;;;;
47898;tt0104376;The Gun in Betty Lou's Handbag;/6i49dt0mQM2piyTjLFQzxJkOF51.jpg;4,1;7;3;35;53;9648;;;;;
47906;tt0079875;The Seduction of Joe Tynan;/3tXfbU3zZDmAgL6dYvjo9qWm3TS.jpg;7;5;1;18;;;;;;;
47907;tt0117718;The Spitfire Grill;/kYSj97p75T0HD2RdSa4QpJbxAA9.jpg;6,8;17;2;35;18;;;;;;
47908;tt0090203;The Trip to Bountiful;/taCCh71ujnnebpcUD709wnnmyCb.jpg;7,3;12;1;18;;;;;;;
47911;tt1747960;Bo Burnham: Words, Words, Words;/bMFbsWSVIYJCrfsVo6b7qbkhKzk.jpg;6,8;17;2;35;10402;;;;;;
47912;tt1280015;Smash His Camera;/vNJcDV9e0Pbrw7hpS4155JdHtXZ.jpg;6,8;5;1;99;;;;;;;
47913;tt0282659;King of Texas;/lRkm0ERINKdEzGldxlINRo7ehGF.jpg;6,5;3;2;37;18;;;;;;
47920;tt0026667;Magnificent Obsession;/osf59jsnVbtTAxRIqLT7IANRVJ7.jpg;8;1;2;18;10749;;;;;;
47921;tt0025301;Imitation of Life;/kqymXLeKSb8YWQdMiv3nfQjfP2v.jpg;6,1;17;2;18;10749;;;;;;
47924;tt0275408;Home Movie;/yfsHFtSCymeIOLisUArJ3CQvvfw.jpg;6;1;2;35;99;;;;;;
47933;tt1628841;Independence Day: Resurgence;/5CHJs479xWnm3zMDOl94VkKS7MZ.jpg;4,9;2550;3;28;12;878;;;;;
47941;tt0083254;Under the Rainbow;/mCdXzpghn4tPz6hbQcvS2UwOh1C.jpg;4,9;7;1;35;;;;;;;
47942;tt0081747;When Time Ran Out...;/8HhS57TsCKU8QxPHgFMLw8gG3eW.jpg;7;22;4;28;12;18;53;;;;
47944;tt0086593;Without a Trace;/vio5480sRP3f8sQXxg5jNMeAeEr.jpg;5,4;7;2;18;9648;;;;;;
47945;tt0106676;Daybreak;/iMWgOHWggmLpw6xookocbX5f085.jpg;3,9;6;5;28;18;10749;878;10770;;;
47946;tt0086985;Body Rock;/Aj5A3EAKBpfRVU8ohe1d8KBGH78.jpg;2,2;3;2;10402;18;;;;;;
47952;tt0304857;Two Men Went To War;/2RlUlTrRUHATnZjA4NrRsSQpuTP.jpg;4,8;4;4;35;18;10769;10752;;;;
47953;tt0179841;Harem Suare;/547v59o9iJsh147r7aHKXJtUkuW.jpg;6,3;12;2;18;36;;;;;;
47955;tt0084899;White Dog;/i6HpXEGPwsMGUetM4l0OgT0SjlD.jpg;6,5;56;3;27;18;53;;;;;
47956;tt0078007;The Norseman;/ywoFahB6UWMlJe0x45mXDJpEZOL.jpg;4,3;2;3;28;12;18;;;;;
47957;tt0082696;Madman;/jn3FFIoECpoGVzRmHwqW4EoAqLU.jpg;5,7;32;2;53;27;;;;;;
47959;tt0274407;Callas Forever;/okg6w0qfunMyPxJIelzeZ9MRIY7.jpg;6;5;2;10749;18;;;;;;
47962;tt0151392;Dirkie - Lost in the Desert;/ce3MTbx68BwhTKKtbXEXjrviP09.jpg;5,8;6;2;12;18;;;;;;
47963;tt1054675;Fanny Hill;/sbXq8DRHDG8EwjueezhCGeT2eTg.jpg;6,2;8;1;18;;;;;;;
47964;tt1606378;A Good Day to Die Hard;/c2SQMd00CCGTiDxGXVqA2J9lmzF.jpg;5,2;3519;2;28;53;;;;;;
47971;tt1293847;xXx: Return of Xander Cage;/yNsdyNbQqaKN0TQxkHMws2KLTJ6.jpg;5,5;1497;3;28;12;80;;;;;
47975;tt0962781;The Spaghetti West;/r88gKa7AUlnhFOHKtHfpp7S5562.jpg;6,5;2;1;99;;;;;;;
47980;tt0275434;Jesus Christ Superstar;/i37N7CfCizacCNuuilDN9zhOacQ.jpg;7,1;4;2;18;10402;;;;;;
47993;tt0129119;The Golden Age of Comedy;/1Q1aIJ5nToyKAK0YdXfwUbh5wEd.jpg;8;1;1;35;;;;;;;
48003;tt0056017;Gigot;/rv2ANeMf8IUUAlNvSWqPmBcUBn3.jpg;8,5;3;1;18;;;;;;;
48008;tt1303829;Diverted;/nwhQuOSIxPM5luWH0fHglA8tPDF.jpg;5;1;1;18;;;;;;;
48011;tt1377796;Such Hawks Such Hounds: Scenes from the American Hard Rock Underground;/uJJU3bJ0H2C32oImSvzugcwVawG.jpg;6,8;3;2;99;10402;;;;;;
48014;tt0070078;From Beyond the Grave;/wC8kyXpfHvIuf111agzuGyYjkWf.jpg;7,1;22;1;27;;;;;;;
48015;tt1411232;13Hrs;/llV7kbJrx6OKLsfjaKUxocnMV83.jpg;4,5;18;2;27;28;;;;;;
48016;tt1675758;The Maze;/ThZnSNrcM6PX2pyUdEz4pFvZZM.jpg;5;6;1;27;;;;;;;
48038;tt0112993;Evolver;/nT7Q0Bed1yhOPi7NOIz6MuYLSwV.jpg;5,7;6;3;28;27;878;;;;;
48109;tt0234407;Our Song;/6QZxWlKii7FLskKUR7cwUnPCLIV.jpg;6,4;7;1;18;;;;;;;
48110;tt0056346;Phaedra;/nGYkM7DXi7xe90UzkasuV83bBmg.jpg;5,3;5;1;18;;;;;;;
48118;tt0110125;The Cold Light of Day;/ivWfL5aP4GFhlvzdW2GwTTlElzJ.jpg;6;1;2;18;53;;;;;;
48121;tt0411674;Mondovino;/aVoGJN2eAOpJIXldMEJcQwOuutn.jpg;6,4;5;1;99;;;;;;;
